2458819.500000000, A.D. 2019-Dec-02 00:00:00.0000,  5.245349610783684E-01, -4.924894933054509E-01, -3.731842098814459E-02,  1.376752454954802E-02,  1.461046550807642E-02, -5.942400908303184E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458820.500000000, A.D. 2019-Dec-03 00:00:00.0000,  5.380983798309390E-01, -4.776893211897646E-01, -3.789827952337224E-02,  1.335757542614344E-02,  1.498799164405637E-02, -5.654026054762736E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458821.500000000, A.D. 2019-Dec-04 00:00:00.0000,  5.512466883612578E-01, -4.625173312413918E-01, -3.844908106793327E-02,  1.293735584384991E-02,  1.535405438066030E-02, -5.361297372739438E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458822.500000000, A.D. 2019-Dec-05 00:00:00.0000,  5.639697726632965E-01, -4.469851258647513E-01, -3.897040117481709E-02,  1.250717993808729E-02,  1.570837708736509E-02, -5.064434099309793E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458823.500000000, A.D. 2019-Dec-06 00:00:00.0000,  5.762578365216030E-01, -4.311045799251144E-01, -3.946183747443372E-02,  1.206736912050973E-02,  1.605069150383272E-02, -4.763658521911208E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458824.500000000, A.D. 2019-Dec-07 00:00:00.0000,  5.881014086846108E-01, -4.148878322865883E-01, -3.992300997245034E-02,  1.161825187246721E-02,  1.638073792287255E-02, -4.459195834049065E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458825.500000000, A.D. 2019-Dec-08 00:00:00.0000,  5.994913498293448E-01, -3.983472771692483E-01, -4.035356133310811E-02,  1.116016353433885E-02,  1.669826536916978E-02, -4.151273989202306E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458826.500000000, A.D. 2019-Dec-09 00:00:00.0000,  6.104188593134098E-01, -3.814955553296878E-01, -4.075315714784114E-02,  1.069344609077152E-02,  1.700303177371293E-02, -3.840123552956398E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458827.500000000, A.D. 2019-Dec-10 00:00:00.0000,  6.208754817101827E-01, -3.643455450693192E-01, -4.112148618902063E-02,  1.021844795185748E-02,  1.729480414384922E-02, -3.525977553392955E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458828.500000000, A.D. 2019-Dec-11 00:00:00.0000,  6.308531131231691E-01, -3.469103530748378E-01, -4.145826064865274E-02,  9.735523730283987E-03,  1.757335872889360E-02, -3.209071329765149E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458829.500000000, A.D. 2019-Dec-12 00:00:00.0000,  6.403440072755053E-01, -3.292033050953301E-01, -4.176321636185906E-02,  9.245034014488368E-03,  1.783848118121325E-02, -2.889642379488733E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458830.500000000, A.D. 2019-Dec-13 00:00:00.0000,  6.493407813706356E-01, -3.112379364605967E-01, -4.203611301497336E-02,  8.747345137851137E-03,  1.808996671270602E-02, -2.567930203479108E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458831.500000000, A.D. 2019-Dec-14 00:00:00.0000,  6.578364217202115E-01, -2.930279824453319E-01, -4.227673433809082E-02,  8.242828943960133E-03,  1.832762024658759E-02, -2.244176149864769E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458832.500000000, A.D. 2019-Dec-15 00:00:00.0000,  6.658242891353084E-01, -2.745873684839011E-01, -4.248488828190821E-02,  7.731862547978112E-03,  1.855125656439865E-02, -1.918623256108023E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458833.500000000, A.D. 2019-Dec-16 00:00:00.0000,  6.732981240770779E-01, -2.559302002405416E-01, -4.266040717869876E-02,  7.214828094168045E-03,  1.876070044813143E-02, -1.591516089578550E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458834.500000000, A.D. 2019-Dec-17 00:00:00.0000,  6.802520515630192E-01, -2.370707535399099E-01, -4.280314788726803E-02,  6.692112509587739E-03,  1.895578681739363E-02, -1.263100586597334E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458835.500000000, A.D. 2019-Dec-18 00:00:00.0000,  6.866805858250384E-01, -2.180234641630027E-01, -4.291299192173897E-02,  6.164107254007543E-03,  1.913636086148504E-02, -9.336238899986085E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458836.500000000, A.D. 2019-Dec-19 00:00:00.0000,  6.925786347155745E-01, -1.988029175135718E-01, -4.298984556402129E-02,  5.631208066109600E-03,  1.930227816630880E-02, -6.033341852558383E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458837.500000000, A.D. 2019-Dec-20 00:00:00.0000,  6.979415038580634E-01, -1.794238381602691E-01, -4.303363995982309E-02,  5.093814705985705E-03,  1.945340483598366E-02, -2.724805351980254E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458838.500000000, A.D. 2019-Dec-21 00:00:00.0000,  7.027649005380818E-01, -1.599010792598695E-01, -4.304433119806535E-02,  4.552330694002108E-03,  1.958961760905667E-02,  5.868728662916002E-06,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458839.500000000, A.D. 2019-Dec-22 00:00:00.0000,  7.070449373315584E-01, -1.402496118670316E-01, -4.302190037356685E-02,  4.007163046081346E-03,  1.971080396919728E-02,  3.899189639126223E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458840.500000000, A.D. 2019-Dec-23 00:00:00.0000,  7.107781354664987E-01, -1.204845141361723E-01, -4.296635363287073E-02,  3.458722005456659E-03,  1.981686225025141E-02,  7.209638067829667E-05,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458841.500000000, A.D. 2019-Dec-24 00:00:00.0000,  7.139614279147267E-01, -1.006209604211601E-01, -4.287772220308899E-02,  2.907420770959915E-03,  1.990770173553085E-02,  1.051570922234750E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458842.500000000, A.D. 2019-Dec-25 00:00:00.0000,  7.165921622102069E-01, -8.067421027865462E-02, -4.275606240364663E-02,  2.353675221909376E-03,  1.998324275121053E-02,  1.381489385700419E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458843.500000000, A.D. 2019-Dec-26 00:00:00.0000,  7.186681029905853E-01, -6.065959738104813E-02, -4.260145564081348E-02,  1.797903639669100E-03,  2.004341675370322E-02,  1.710468413718577E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458844.500000000, A.D. 2019-Dec-27 00:00:00.0000,  7.201874342586561E-01, -4.059251834510019E-02, -4.241400838491675E-02,  1.240526425957094E-03,  2.008816641087819E-02,  2.038257537633885E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458845.500000000, A.D. 2019-Dec-28 00:00:00.0000,  7.211487613605471E-01, -2.048842148248767E-02, -4.219385213013508E-02,  6.819658179848340E-04,  2.011744567698746E-02,  2.364606778261844E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458846.500000000, A.D. 2019-Dec-29 00:00:00.0000,  7.215511126774939E-01, -3.627954786328295E-04, -4.194114333678056E-02,  1.226456005161180E-04,  2.013121986116062E-02,  2.689266821448917E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458847.500000000, A.D. 2019-Dec-30 00:00:00.0000,  7.213939410281748E-01,  1.976884199368836E-02, -4.165606335598297E-02, -4.370091850613573E-04,  2.012946568932544E-02,  3.011989194454659E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458848.500000000, A.D. 2019-Dec-31 00:00:00.0000,  7.206771247786607E-01,  3.989095571931152E-02, -4.133881833669820E-02, -9.965725345528827E-04,  2.011217135940969E-02,  3.332526443078460E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458849.500000000, A.D. 2020-Jan-01 00:00:00.0000,  7.194009686571591E-01,  5.998800443743342E-02, -4.098963911497013E-02, -1.555617777533385E-03,  2.007933658969077E-02,  3.650632309438927E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458850.500000000, A.D. 2020-Jan-02 00:00:00.0000,  7.175662042708368E-01,  8.004445238322720E-02, -4.060878108538524E-02, -2.113717876602370E-03,  2.003097266013302E-02,  3.966061910336727E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458851.500000000, A.D. 2020-Jan-03 00:00:00.0000,  7.151739903221093E-01,  1.000447808672090E-01, -4.019652405466614E-02, -2.670445729163861E-03,  1.996710244655852E-02,  4.278571916090574E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458852.500000000, A.D. 2020-Jan-04 00:00:00.0000,  7.122259125219385E-01,  1.199734998851634E-01, -3.975317207736121E-02, -3.225374471610507E-03,  1.988776044754419E-02,  4.587920729763556E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458853.500000000, A.D. 2020-Jan-05 00:00:00.0000,  7.087239831978021E-01,  1.398151597512367E-01, -3.927905327359663E-02, -3.778077785774828E-03,  1.979299280384580E-02,  4.893868666671727E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458854.500000000, A.D. 2020-Jan-06 00:00:00.0000,  7.046706405941402E-01,  1.595543627466715E-01, -3.877451962886790E-02, -4.328130207495415E-03,  1.968285731023179E-02,  5.196178134071803E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458855.500000000, A.D. 2020-Jan-07 00:00:00.0000,  7.000687478632431E-01,  1.791757747765166E-01, -3.823994677585789E-02, -4.875107437142317E-03,  1.955742341957551E-02,  5.494613810917412E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458856.500000000, A.D. 2020-Jan-08 00:00:00.0000,  6.949215917447022E-01,  1.986641370264971E-01, -3.767573375828089E-02, -5.418586651936605E-03,  1.941677223905808E-02,  5.788942827568145E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458857.500000000, A.D. 2020-Jan-09 00:00:00.0000,  6.892328809317171E-01,  2.180042776120820E-01, -3.708230277676302E-02, -5.958146819889939E-03,  1.926099651833698E-02,  6.078934945331199E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458858.500000000, A.D. 2020-Jan-10 00:00:00.0000,  6.830067441227283E-01,  2.371811232116436E-01, -3.646009891678201E-02, -6.493369015180718E-03,  1.909020062953865E-02,  6.364362735710133E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458859.500000000, A.D. 2020-Jan-11 00:00:00.0000,  6.762477277570365E-01,  2.561797106754648E-01, -3.580958985870222E-02, -7.023836734774217E-03,  1.890450053893678E-02,  6.645001759230953E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458860.500000000, A.D. 2020-Jan-12 00:00:00.0000,  6.689607934332616E-01,  2.749851986022097E-01, -3.513126556995383E-02, -7.549136216084874E-03,  1.870402377018108E-02,  6.920630743710147E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458861.500000000, A.D. 2020-Jan-13 00:00:00.0000,  6.611513150097086E-01,  2.935828788743443E-01, -3.442563797941869E-02, -8.068856755469743E-03,  1.848890935894426E-02,  7.191031761825031E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458862.500000000, A.D. 2020-Jan-14 00:00:00.0000,  6.528250753859129E-01,  3.119581881438583E-01, -3.369324063410039E-02, -8.582591027332860E-03,  1.825930779885847E-02,  7.455990407841764E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458863.500000000, A.D. 2020-Jan-15 00:00:00.0000,  6.439882629648731E-01,  3.300967192595168E-01, -3.293462833816953E-02, -9.089935403611081E-03,  1.801538097861554E-02,  7.715295973351127E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458864.500000000, A.D. 2020-Jan-16 00:00:00.0000,  6.346474677957054E-01,  3.479842326267418E-01, -3.215037677449178E-02, -9.590490273402785E-03,  1.775730211010834E-02,  7.968741621858029E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458865.500000000, A.D. 2020-Jan-17 00:00:00.0000,  6.248096773967037E-01,  3.656066674911175E-01, -3.134108210876037E-02, -1.008386036248632E-02,  1.748525564753133E-02,  8.216124562066964E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458866.500000000, A.D. 2020-Jan-18 00:00:00.0000,  6.144822722590331E-01,  3.829501531364274E-01, -3.050736057637244E-02, -1.056965505248530E-02,  1.719943719729026E-02,  8.457246219701945E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458867.500000000, A.D. 2020-Jan-19 00:00:00.0000,  6.036730210315681E-01,  4.000010199879468E-01, -2.964984805220374E-02, -1.104748869938408E-02,  1.690005341863839E-02,  8.691912407684452E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458868.500000000, A.D. 2020-Jan-20 00:00:00.0000,  5.923900753876225E-01,  4.167458106117364E-01, -2.876919960345412E-02, -1.151698095116361E-02,  1.658732191498738E-02,  8.919933494517240E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458869.500000000, A.D. 2020-Jan-21 00:00:00.0000,  5.806419645746298E-01,  4.331712906005091E-01, -2.786608902575213E-02, -1.197775706422876E-02,  1.626147111574813E-02,  9.141124570678322E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458870.500000000, A.D. 2020-Jan-22 00:00:00.0000,  5.684375896481075E-01,  4.492644593365938E-01, -2.694120836272717E-02, -1.242944821835926E-02,  1.592274014866693E-02,  9.355305612858580E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458871.500000000, A.D. 2020-Jan-23 00:00:00.0000,  5.557862173915357E-01,  4.650125606224505E-01, -2.599526740927286E-02, -1.287169182988022E-02,  1.557137870258741E-02,  9.562301645859299E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458872.500000000, A.D. 2020-Jan-24 00:00:00.0000,  5.426974739240848E-01,  4.804030931691394E-01, -2.502899319874571E-02, -1.330413186274196E-02,  1.520764688058187E-02,  9.761942901963486E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458873.500000000, A.D. 2020-Jan-25 00:00:00.0000,  5.291813379984400E-01,  4.954238209330848E-01, -2.404312947436068E-02, -1.372641913719269E-02,  1.483181504340809E-02,  9.954064977593545E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458874.500000000, A.D. 2020-Jan-26 00:00:00.0000,  5.152481339912905E-01,  5.100627832914463E-01, -2.303843614506448E-02, -1.413821163572136E-02,  1.444416364326044E-02,  1.013850898706496E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458875.500000000, A.D. 2020-Jan-27 00:00:00.0000,  5.009085245893784E-01,  5.243083050463792E-01, -2.201568872618669E-02, -1.453917480594183E-02,  1.404498304779707E-02,  1.031512171324437E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458876.500000000, A.D. 2020-Jan-28 00:00:00.0000,  4.861735031743316E-01,  5.381490062484586E-01, -2.097567776518827E-02, -1.492898186008308E-02,  1.363457335443752E-02,  1.048375575491809E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458877.500000000, A.D. 2020-Jan-29 00:00:00.0000,  4.710543859098453E-01,  5.515738118295368E-01, -1.991920825284526E-02, -1.530731407074427E-02,  1.321324419493798E-02,  1.064426967067499E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458878.500000000, A.D. 2020-Jan-30 00:00:00.0000,  4.555628035351209E-01,  5.645719610353256E-01, -1.884709902022725E-02, -1.567386106256703E-02,  1.278131453026394E-02,  1.079652811910616E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458879.500000000, A.D. 2020-Jan-31 00:00:00.0000,  4.397106928688211E-01,  5.771330166480088E-01, -1.776018212184802E-02, -1.602832109947117E-02,  1.233911243579308E-02,  1.094040199512094E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458880.500000000, A.D. 2020-Feb-01 00:00:00.0000,  4.235102880281575E-01,  5.892468739892452E-01, -1.665930220538721E-02, -1.637040136709389E-02,  1.188697487689365E-02,  1.107576856217797E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458881.500000000, A.D. 2020-Feb-02 00:00:00.0000,  4.069741113680352E-01,  6.009037696939987E-01, -1.554531586839389E-02, -1.669981825012670E-02,  1.142524747501012E-02,  1.120251158028806E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458882.500000000, A.D. 2020-Feb-03 00:00:00.0000,  3.901149641458449E-01,  6.120942902455780E-01, -1.441909100245834E-02, -1.701629760389391E-02,  1.095428426409184E-02,  1.132052142913116E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458883.500000000, A.D. 2020-Feb-04 00:00:00.0000,  3.729459169169920E-01,  6.228093802627214E-01, -1.328150612519646E-02, -1.731957502065719E-02,  1.047444743808252E-02,  1.142969522753695E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458884.500000000, A.D. 2020-Feb-05 00:00:00.0000,  3.554802996679779E-01,  6.330403505291726E-01, -1.213344970067112E-02, -1.760939608874879E-02,  9.986107088616587E-03,  1.152993694639774E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458885.500000000, A.D. 2020-Feb-06 00:00:00.0000,  3.377316916931474E-01,  6.427788857565644E-01, -1.097581944868464E-02, -1.788551664575147E-02,  9.489640933896360E-03,  1.162115751772714E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458886.500000000, A.D. 2020-Feb-07 00:00:00.0000,  3.197139112218498E-01,  6.520170520716608E-01, -9.809521643454723E-03, -1.814770302444926E-02,  8.985434038541854E-03,  1.170327493793911E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458887.500000000, A.D. 2020-Feb-08 00:00:00.0000,  3.014410048033714E-01,  6.607473042189685E-01, -8.635470402248784E-03, -1.839573229129007E-02,  8.473878524496594E-03,  1.177621436540940E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458888.500000000, A.D. 2020-Feb-09 00:00:00.0000,  2.829272364572623E-01,  6.689624924698326E-01, -7.454586964547238E-03, -1.862939247708668E-02,  7.955373273115846E-03,  1.183990821233687E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458889.500000000, A.D. 2020-Feb-10 00:00:00.0000,  2.641870765969625E-01,  6.766558692292812E-01, -6.267798962306484E-03, -1.884848279966820E-02,  7.430323618606060E-03,  1.189429623087950E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458890.500000000, A.D. 2020-Feb-11 00:00:00.0000,  2.452351907349271E-01,  6.838210953320705E-01, -5.076039681897218E-03, -1.905281387817992E-02,  6.899141033027176E-03,  1.193932559349484E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458891.500000000, A.D. 2020-Feb-12 00:00:00.0000,  2.260864279777582E-01,  6.904522460196180E-01, -3.880247318303053E-03, -1.924220793871493E-02,  6.362242803111945E-03,  1.197495096737218E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458892.500000000, A.D. 2020-Feb-13 00:00:00.0000,  2.067558093201765E-01,  6.965438165897859E-01, -2.681364222177731E-03, -1.941649901094645E-02,  5.820051699199195E-03,  1.200113458279897E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458893.500000000, A.D. 2020-Feb-14 00:00:00.0000,  1.872585157470043E-01,  7.020907277117941E-01, -1.480336140377162E-03, -1.957553311541585E-02,  5.272995636620570E-03,  1.201784629526088E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458894.500000000, A.D. 2020-Feb-15 00:00:00.0000,  1.676098761526811E-01,  7.070883303989046E-01, -2.781114506046729E-04, -1.971916844111628E-02,  4.721507329922918E-03,  1.202506364103086E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458895.500000000, A.D. 2020-Feb-16 00:00:00.0000,  1.478253550882034E-01,  7.115324106319197E-01,  9.243596091652559E-04, -1.984727551299818E-02,  4.166023940351220E-03,  1.202277188595886E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458896.500000000, A.D. 2020-Feb-17 00:00:00.0000,  1.279205403457588E-01,  7.154191936269895E-01,  2.126125715788195E-03, -1.995973734900804E-02,  3.606986717059533E-03,  1.201096406713019E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458897.500000000, A.D. 2020-Feb-18 00:00:00.0000,  1.079111303919179E-01,  7.187453477412661E-01,  3.326235239822733E-03, -2.005644960574191E-02,  3.044840631275068E-03,  1.198964102644998E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458898.500000000, A.D. 2020-Feb-19 00:00:00.0000,  8.781292166051534E-02,  7.215079880097708E-01,  4.523737027428744E-03, -2.013732071371120E-02,  2.480034005334451E-03,  1.195881143802894E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458899.500000000, A.D. 2020-Feb-20 00:00:00.0000,  6.764179571607891E-02,  7.237046793084922E-01,  5.717681184611123E-03, -2.020227200061309E-02,  1.913018135468595E-03,  1.191849182722274E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458900.500000000, A.D. 2020-Feb-21 00:00:00.0000,  4.741370629972591E-02,  7.253334391374803E-01,  6.907119863002969E-03, -2.025123780321928E-02,  1.344246909408984E-03,  1.186870658258735E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458901.500000000, A.D. 2020-Feb-22 00:00:00.0000,  2.714466626913128E-02,  7.263927400190616E-01,  8.091108046465000E-03, -2.028416556729550E-02,  7.741764190272565E-04,  1.180948796021868E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458902.500000000, A.D. 2020-Feb-23 00:00:00.0000,  6.850734444604268E-03,  7.268815115063851E-01,  9.268704337742252E-03, -2.030101593542357E-02,  2.032645684173983E-04,  1.174087608052890E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458903.500000000, A.D. 2020-Feb-24 00:00:00.0000, -1.345199762650842E-02,  7.267991417979465E-01,  1.043897174441554E-02, -2.030176282248774E-02, -3.680293221478706E-04,  1.166291891737358E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458904.500000000, A.D. 2020-Feb-25 00:00:00.0000, -3.374741897464506E-02,  7.261454789541915E-01,  1.160097846338109E-02, -2.028639347860503E-02, -9.392449159464833E-04,  1.157567227945581E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458905.500000000, A.D. 2020-Feb-26 00:00:00.0000, -5.401941256941944E-02,  7.249208317127327E-01,  1.275379866308120E-02, -2.025490853929857E-02, -1.509921262773829E-03,  1.147919978394657E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458906.500000000, A.D. 2020-Feb-27 00:00:00.0000, -7.425186872472914E-02,  7.231259698991709E-01,  1.389651326270592E-02, -2.020732206273111E-02, -2.079597204690229E-03,  1.137357282227306E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458907.500000000, A.D. 2020-Feb-28 00:00:00.0000, -9.442869853455814E-02,  7.207621244309717E-01,  1.502821070758034E-02, -2.014366155383456E-02, -2.647811784083973E-03,  1.125887051803926E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458908.500000000, A.D. 2020-Feb-29 00:00:00.0000, -1.145338473262962E-01,  7.178309869123188E-01,  1.614798773994961E-02, -2.006396797519046E-02, -3.214104653576441E-03,  1.113517967705582E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458909.500000000, A.D. 2020-Mar-01 00:00:00.0000, -1.345513081182596E-01,  7.143347088183414E-01,  1.725495016437191E-02, -1.996829574453426E-02, -3.778016487287467E-03,  1.100259472946901E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458910.500000000, A.D. 2020-Mar-02 00:00:00.0000, -1.544651350679833E-01,  7.102759002675993E-01,  1.834821360692940E-02, -1.985671271877548E-02, -4.339089392970718E-03,  1.086121766399082E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458911.500000000, A.D. 2020-Mar-03 00:00:00.0000, -1.742594568977525E-01,  7.056576283822066E-01,  1.942690426746748E-02, -1.972930016444413E-02, -4.896867324520512E-03,  1.071115795424541E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458912.500000000, A.D. 2020-Mar-04 00:00:00.0000, -1.939184902837631E-01,  7.004834152354714E-01,  2.049015966407601E-02, -1.958615271449258E-02, -5.450896494343120E-03,  1.055253247725926E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458913.500000000, A.D. 2020-Mar-05 00:00:00.0000, -2.134265531952640E-01,  6.947572353874403E-01,  2.153712936902988E-02, -1.942737831146690E-02, -6.000725785111252E-03,  1.038546542418014E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458914.500000000, A.D. 2020-Mar-06 00:00:00.0000, -2.327680781700068E-01,  6.884835130092014E-01,  2.256697573541174E-02, -1.925309813691696E-02, -6.545907160358893E-03,  1.021008820319891E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458915.500000000, A.D. 2020-Mar-07 00:00:00.0000, -2.519276255122697E-01,  6.816671185974270E-01,  2.357887461364499E-02, -1.906344652716425E-02, -7.085996073388790E-03,  1.002653933484170E-03,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458916.500000000, A.D. 2020-Mar-08 00:00:00.0000, -2.708898963997989E-01,  6.743133652809987E-01,  2.457201605717292E-02, -1.885857087536588E-02, -7.620551874059987E-03,  9.834964339638448E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458917.500000000, A.D. 2020-Mar-09 00:00:00.0000, -2.896397458860041E-01,  6.664280047221840E-01,  2.554560501653108E-02, -1.863863151996814E-02, -8.149138212830269E-03,  9.635515618315675E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
2458918.500000000, A.D. 2020-Mar-10 00:00:00.0000, -3.081621957838207E-01,  6.580172226153277E-01,  2.649886202106817E-02, -1.840380161960023E-02, -8.671323441600940E-03,  9.428352324602143E-04,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,            n.a.,
